Date of Sale,Address,Location,Boarea,Biarea,Total Area,Number of Rooms,Plot Area,Closing Price
2021-09-11,Skårby station 520,"VillaVilla Kareby, Kungälvs kommun",124.0,37.0,161.0,5,1060,4445000
2021-09-08,Kulperödsvägen 39,"VillaVilla Hålta, Kungälvs kommun",129.0,0.0,129.0,4,1192,2800000
2021-09-08,Kastellegårdsvägen 240,"VillaVilla Kastellegården, Kungälvs kommun",108.0,55.0,163.0,4,1391,4210000
2021-09-08,Kareby kyrkväg 320,"VillaVilla Bohuslän, Kungälvs kommun",110.0,80.0,190.0,5,1395,4725000
2021-09-06,Munkegärdegatan 231,"VillaVilla Munkegärde, Kungälvs kommun",155.0,40.0,195.0,6,726,6190000
2021-09-06,Lievägen 226,"VillaVilla Kungälv, Kungälvs kommun",149.0,0.0,149.0,5,392,6400000
2021-09-05,Betesgatan 14,"VillaVilla Ytterby, Kungälvs kommun",170.0,10.0,180.0,6,752,7475000
2021-09-03,Broberg 130,"VillaVilla Lycke, Kungälvs kommun",133.0,0.0,133.0,5,2400,4995000
2021-09-02,Matskärsvägen 36,"VillaVilla Tjuvkil, Kungälvs kommun",60.0,0.0,60.0,3,1077,3125000
2021-09-02,Hermansby 150,"VillaVilla Kärna, Kungälvs kommun",110.0,110.0,220.0,6,2397,5600000
2021-09-01,Torsbyvägen 10F,"VillaVilla Ytterby, Kungälvs kommun",126.0,0.0,126.0,5,234,3470000
2021-09-01,Poppelvägen 3,"VillaVilla Diseröd, Kungälvs kommun",106.0,48.0,154.0,5,800,4600000
2021-08-31,Kärrhed 177,"VillaVilla Kärna, Kungälvs kommun",150.0,0.0,150.0,7,1429,5550000
2021-08-30,Domsvägen 5,"VillaVilla Ytterby, Kungälvs kommun",95.0,45.0,140.0,6,1043,5775000
2021-08-27,Ulvesund 414,"VillaVilla Hisingen, Kungälvs kommun",44.0,0.0,44.0,0,744,1625000
2021-08-27,Älggatan 16,"VillaVilla Klöverbacken - Olseröd, Kungälvs kommun",122.0,21.0,143.0,6,0,4375000
2021-08-27,Kungälvsvägen 60,"VillaVilla Kungälv - Centralt, Kungälvs kommun",102.0,0.0,102.0,4,1114,3650000
2021-08-25,Olserödsgatan 116,"VillaVilla Olseröd, Kungälvs kommun",150.0,34.0,184.0,5,725,6150000
2021-08-25,Lefstad 370,"VillaVilla Kärna, Kungälvs kommun",105.0,64.0,169.0,5,1759,6100000
2021-08-24,Tjuvkil 310,"VillaVilla Tjuvkil, Kungälvs kommun",85.0,0.0,85.0,3,1027,3800000
2014-12-03,Skälebräckeliden 8,"VillaVilla Kungälv - Centrum, Kungälvs kommun",125.0,85.0,210.0,8,1055,4250000
2014-11-28,Ängsgatan 19,"VillaVilla Centralt, Kungälvs kommun",145.0,62.0,207.0,9,626,3160000
2014-11-21,Kullegatan 10,"VillaVilla Centralt, Kungälvs kommun",113.0,51.0,164.0,7,543,3275000
2014-11-20,Tomt centrala Ytterby,"VillaVilla Ytterby, Kungälvs kommun",156.0,0.0,156.0,7,600,1150000
2014-11-20,Nolby 170,"VillaVilla Kode, Kungälvs kommun",203.0,55.0,258.0,6,7383,4100000
2014-11-17,Duvesjön 335,"VillaVilla Duvesjön, Kungälvs kommun",121.0,0.0,121.0,5,1205,2750000
2014-11-17,Kulperödsvägen 10,"VillaVilla Kungälv - Hålta, Kungälvs kommun",175.0,14.0,189.0,6,2341,3850000
2014-11-16,Häljeröd 300,"VillaVilla Kungälv - Romelanda, Kungälvs kommun",223.0,25.0,248.0,7,5647,5000000
2014-11-16,Stenåldersgatan 52,"VillaVilla Ytterby, Kungälvs kommun",117.0,0.0,117.0,4,345,3400000
2014-11-14,Rondan 8,"VillaVilla Ödsmålsmosse, Kungälvs kommun",125.0,29.0,154.0,5,1106,2920000
2014-11-12,Älvliden 2,"VillaVilla Kungälv, Kungälvs kommun",118.0,50.0,168.0,5,405,3450000
2014-11-12,Östergårdsgatan 23,"VillaVilla Ytterby, Kungälvs kommun",180.0,48.0,228.0,6,840,3500000
2014-11-09,Duvesjön 217,"VillaVilla Duvesjön / Kungälv, Kungälvs kommun",120.0,36.0,156.0,4,1091,3030000
2014-10-31,Dotorp 230,"VillaVilla Kärna, Kungälvs kommun",64.0,42.0,106.0,3,986,1800000
2014-10-28,Munkegärdegatan 251,"VillaVilla Kungälv, Kungälvs kommun",178.0,109.0,287.0,8,849,4325000
2014-10-28,Duvesjön 232,"VillaVilla Duvesjön, Kungälvs kommun",122.0,0.0,122.0,5,1076,2780000
2014-10-23,Onyxvägen 23,"VillaVilla Kungälv, Kode, Kungälvs kommun",155.0,0.0,155.0,7,514,2940000
2014-10-20,Västra Röd 180,"VillaVilla Kungälv - Harestad, Kungälvs kommun",150.0,0.0,150.0,5,0,5200000
2014-10-15,Snäckvägen 3,"VillaVilla Ödsmålsmosse, Kungälvs kommun",76.0,28.0,104.0,4,1213,2575000
2014-10-13,Tulpanvägen 1,"VillaVilla Kärna, Kungälvs kommun",127.0,105.0,232.0,7,568,2225000
2014-10-09,Tegskiftegatan 50,"VillaVilla Tega, Kungälvs kommun",112.0,57.0,169.0,5,856,3150000
2014-10-07,Gråstensvägen 26,"VillaVilla Kode, Kungälvs kommun",191.0,0.0,191.0,6,1149,3720000
2014-10-02,Matskärsvägen 104,"VillaVilla Tjuvkil (norra delen)+Baracken, Kungälvs kommun",134.0,0.0,134.0,5,996,4520000
2014-09-26,Idrottsgatan 26,"VillaVilla Marstrand, Koön, Kungälvs kommun",130.0,20.0,150.0,5,565,4075000
2014-09-25,Åseby 350,"VillaVilla Kode, Kungälvs kommun",169.0,0.0,169.0,8,1113,4850000
2014-09-25,Västra Röd 130,"VillaVilla Kärna - Harestad, Kungälvs kommun",136.0,15.0,151.0,4,1170,3100000
2014-09-25,Skår 170,"VillaVilla Kärna, Kungälvs kommun",90.0,101.0,191.0,6,1054,2500000
2014-09-15,Önneröd 140,"VillaVilla Kärna, Kungälvs kommun",110.0,110.0,220.0,0,2439,2050000
2014-09-10,Hjälmgatan 1,"VillaVilla Ytterby - Stället, Kungälvs kommun",96.0,8.0,104.0,3,444,2900000
2014-09-09,Prejelvägen 114,"VillaVilla Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,366,3750000
2014-09-09,Långåkersgatan 11,"VillaVilla Kungälv Centralt, Kungälvs kommun",129.0,36.0,165.0,5,1136,4700000
2014-09-08,Gamla Torget 10,"VillaVilla Kungälv Gamla Staden, Kungälvs kommun",90.0,23.0,113.0,4,134,3200000
2014-09-08,Stenåldersgatan 18,"VillaVilla Ytterby - Stället, Kungälvs kommun",103.0,0.0,103.0,4,297,3366500
2014-09-02,Norrmannebo 680,"VillaVilla Romelanda, Kungälvs kommun",172.0,71.0,243.0,7,4202,1700000
2014-08-31,Vråkärrsvägen 8,"VillaVilla Kungälv, Kungälvs kommun",48.0,0.0,48.0,3,847,1400000
2014-08-28,Annas Väg 14,"VillaVilla Kovikshamn, Kungälvs kommun",90.0,0.0,90.0,4,1515,2450000
2014-08-26,Västerhöjdsvägen 18,"VillaVilla Kärna, Kungälvs kommun",115.0,3.0,118.0,4,291,3100000
2014-08-22,Gategården 182,"VillaVilla Hålta, Kungälvs kommun",240.0,50.0,290.0,8,1484,2975000
2014-08-22,Stenhålt 130,"VillaVilla Romelanda, Kungälvs kommun",180.0,0.0,180.0,5,3824,3600000
2014-08-20,Västra Porten 28,"VillaVilla Ytterby, Kungälvs kommun",120.0,16.0,136.0,3,954,3485000
2014-08-13,Rondan 22,"VillaVilla Ödsmålsmosse, Kungälvs kommun",72.0,65.0,137.0,6,1258,1900000
2014-08-08,Duvesjön 338,"VillaVilla Kungälv - Romelanda, Kungälvs kommun",115.0,0.0,115.0,4,1063,2795000
2014-07-02,Åsebyberg 725,"VillaVilla Åseby, Kungälvs kommun",156.0,0.0,156.0,5,1101,3525000
2014-06-30,Hasselvägen 4,"VillaVilla Romelanda - Diseröd, Kungälvs kommun",125.0,125.0,250.0,9,805,2300000
2014-06-25,Vävra 542,"VillaVilla Hålta, Kungälvs kommun",109.0,15.0,124.0,5,1106,2750000
2014-06-19,Halleravägen 8B,"VillaVilla Kovikshamn, Kungälvs kommun",150.0,30.0,180.0,7,3419,6050000
2014-06-19,Björkebacka 118,"VillaVilla Kareby, Kungälvs kommun",145.0,0.0,145.0,5,2372,3200000
2014-06-18,Häljeröd 190,"VillaVilla Romelanda, Kungälvs kommun",84.0,79.0,163.0,5,7965,2710000
2014-06-18,Hålta Annex 150,"VillaVilla Hålta, Kungälvs kommun",32.0,0.0,32.0,2,1208,1000000
2014-06-17,Granndalen 14,"VillaVilla Lycke, Kungälvs kommun",62.0,0.0,62.0,4,1229,2250000
2017-08-24,Åseby Österväg 9,"VillaVilla Åsebyberg, Kungälvs kommun",200.0,0.0,200.0,6,1288,4650000
2017-08-24,Sköldgatan 9,"VillaVilla YTTERBY, Kungälvs kommun",136.0,28.0,164.0,4,490,5250000
2017-08-23,Klåverön 580,"VillaVilla Marstrand, Kungälvs kommun",90.0,30.0,120.0,5,21929,21000000
2017-08-23,Honeröd 280,"VillaVilla Bohuslän, Kungälvs kommun",120.0,0.0,120.0,4,10004,3750000
2017-08-23,Stora Risby 530,"VillaVilla Hålta, Kungälvs kommun",62.0,53.0,115.0,4,925,2900000
2017-08-23,Akvamarinvägen 7,"VillaVilla Kode, Kungälvs kommun",112.0,0.0,112.0,5,779,3130000
2017-08-22,Heavägen 21,"VillaVilla Lycke, Kungälvs kommun",140.0,40.0,180.0,5,2355,3775000
2017-08-21,Skårby mosse 860,"VillaVilla Kareby, Kungälvs kommun",164.0,0.0,164.0,6,2621,3525000
2017-08-18,Husfrejagatan 7,"VillaVilla Iskällan, Kungälvs kommun",124.0,151.0,275.0,8,984,7150000
2017-08-16,Ljungvägen 20,"VillaVilla Ödsmålsmosse vid Rörtången, Kungälvs kommun",34.0,0.0,34.0,2,650,925000
2017-08-15,Staby (770),"VillaVilla Kärna, Kungälvs kommun",117.0,0.0,117.0,5,1000,3990000
2017-08-09,Bergsgatan 7,"VillaVilla Marstrand, Kungälvs kommun",265.0,67.0,332.0,7,729,10500000
2017-08-08,Smugglaregatan 14,"VillaVilla Marstrandsön, Kungälvs kommun",133.0,91.0,224.0,6,744,16000000
2017-08-04,Hallbjörtorp 370,"VillaVilla Kungälv - Kärna, Kungälvs kommun",30.0,30.0,60.0,2,1535,2425000
2017-08-02,Tullaregatan 5,"VillaVilla Marstrandsön, Kungälvs kommun",190.0,0.0,190.0,6,371,13200000
2017-07-29,Stadsängsvägen 4,"VillaVilla Marstrand-Instön, Kungälvs kommun",72.0,0.0,72.0,3,1489,4150000
2017-07-25,Länsmansvägen 8,"VillaVilla Ytterby, Kungälvs kommun",124.0,124.0,248.0,4,1369,6250000
2017-07-18,Fontinvägen 20,"VillaVilla Kungälv - Centrum, Kungälvs kommun",220.0,50.0,270.0,5,1034,6100000
2017-07-17,Enekullsvägen 54B,"VillaVilla Ytterby - Enekullen, Kungälvs kommun",176.0,0.0,176.0,6,930,4600000
2017-07-17,Olsåker 110,"VillaVilla Kareby, Kungälvs kommun",139.0,60.0,199.0,8,16226,5200000
2017-07-12,Prejelvägen 102,"VillaVilla Ullstorp, Kungälvs kommun",122.0,6.0,128.0,5,304,4800000
2017-07-11,Ulvesund 427,"VillaVilla KUNGÄLV - Ulvesund, Kungälvs kommun",100.0,10.0,110.0,5,939,3850000
2017-07-11,Sävstigen 2,"VillaVilla Centralt, Kungälvs kommun",121.0,1.0,122.0,5,534,3800000
2017-07-08,Solberg 455,"VillaVilla Romelanda, Kungälvs kommun",0.0,0.0,0.0,0,0,2000000
2017-07-08,Solberg 460,"VillaVilla Romelanda, Kungälvs kommun",5.0,0.0,5.0,5,0,3000000
2017-07-07,Nedre Knaverstad 280,"VillaVilla Aröd, Kungälvs kommun",99.0,15.0,114.0,4,2105,3300000
2017-07-05,Oxelvägen 84,"VillaVilla Diseröd, Kungälvs kommun",139.0,0.0,139.0,5,433,4200000
2017-06-28,Hammarberg 840,"VillaVilla Kode, Kungälvs kommun",67.0,0.0,67.0,3,1893,1950000
2017-06-22,Röd 140,"VillaVilla Kareby, Kungälvs kommun",150.0,0.0,150.0,4,2052,3730000
2017-06-21,Djupuddsvägen 6,"VillaVilla Marstrand-Instön, Kungälvs kommun",120.0,88.0,208.0,5,2346,4800000
2017-06-16,Jakobsvägen 25,"VillaVilla Aröd, Kungälvs kommun",75.0,25.0,100.0,4,1454,4150000
2017-06-15,Ripstigen 5,"VillaVilla Centrum, Kungälvs kommun",128.0,0.0,128.0,4,362,3850000
2017-06-15,Klåverön 290,"VillaVilla Marstrand, Kungälvs kommun",70.0,0.0,70.0,3,986,5700000
2017-06-14,Häradsvägen 18,"VillaVilla Ytterby, Kungälvs kommun",128.0,10.0,138.0,5,342,4500000
2017-06-14,Ulvedalsgatan 10,"VillaVilla Ulvegärde, Kungälvs kommun",157.0,0.0,157.0,5,1031,4630000
2017-06-14,Hällristningsgatan 15,"VillaVilla YTTERBY, Kungälvs kommun",107.0,5.0,112.0,5,430,5185000
2017-06-09,Grindbacken 20,"VillaVilla Grinden, Kungälvs kommun",148.0,44.0,192.0,7,903,6075000
2017-06-08,Åsebyberg 925,"VillaVilla Kungälvs kommun, Kungälvs kommun",177.0,57.0,234.0,6,2837,4750000
2017-06-08,Mossvägen 41,"VillaVilla Lökeberg, Kungälvs kommun",46.0,0.0,46.0,2,1413,2160000
2017-06-04,Ulvesund 405,"VillaVilla Ytterby - Ulvesund, Kungälvs kommun",72.0,0.0,72.0,3,681,2750000
2017-06-03,Lökebergsvägen 61,"VillaVilla Marstrand, Kungälvs kommun",140.0,50.0,190.0,6,22000,12000000
2017-06-02,Staby 760,"VillaVilla Kärna, Kungälvs kommun",210.0,90.0,300.0,10,6203,5500000
2017-06-02,Saltskärsvägen 6,"VillaVilla Tjuvkil, Kungälvs kommun",46.0,0.0,46.0,3,1474,2150000
2017-06-02,Hallebäcksvägen 31,"VillaVilla Aröd/Timmervik, Kungälvs kommun",75.0,18.0,93.0,3,1470,2250000
2017-06-02,Klövergången 10,"VillaVilla KUNGÄLV, Kungälvs kommun",120.0,10.0,130.0,4,407,3700000
2017-06-01,Grindenvägen 27,"VillaVilla Grinden, Kungälvs kommun",165.0,65.0,230.0,7,925,5205000
2017-06-01,Duvesjön 465,"VillaVilla Romelanda-Duvesjön, Kungälvs kommun",36.0,4.0,40.0,2,1586,1150000
2017-05-31,Enskiftegatan 10,"VillaVilla Ytterby, Kungälvs kommun",179.0,0.0,179.0,6,768,4850000
2017-05-29,Duvesjön 212,"VillaVilla Duvesjön, Kungälvs kommun",49.0,0.0,49.0,2,1442,1750000
2017-05-28,Rishammar 250,"VillaVilla Kareby, Kungälvs kommun",104.0,90.0,194.0,6,1215,3750000
2020-06-30,Lerskärsvägen 18,"VillaVilla Kungälv - Tjuvkil, Kungälvs kommun",65.0,65.0,130.0,5,1216,3400000
2020-06-30,Bremnäs 510,"VillaVilla Lycke, Kungälvs kommun",85.0,45.0,130.0,4,2915,2350000
2020-06-29,Nedre Rådalsvägen 18,"VillaVilla Aröd/timmervik, Kungälvs kommun",90.0,0.0,90.0,5,3074,3100000
2020-06-29,Hövdingagatan 3,"VillaVilla Komarken, Kungälvs kommun",162.0,49.0,211.0,5,626,5300000
2020-06-28,Enekullsvägen 24,"VillaVilla Ytterby, Kungälvs kommun",200.0,24.0,224.0,7,980,5500000
2020-06-26,Bärnstensvägen 9,"VillaVilla Kode, Kungälvs kommun",100.0,95.0,195.0,5,1547,4000000
2020-06-25,Skårsäng 115,"VillaVilla Kärna, Kungälvs kommun",114.0,13.0,127.0,5,616,4400000
2020-06-25,Över-Restad 164,"VillaVilla Hålta, Kungälvs kommun",6.0,0.0,6.0,6,1077,4670000
2020-06-24,Staby 260,"VillaVilla Staby, Kungälvs kommun",115.0,90.0,205.0,6,1125,2650000
2020-06-23,Lundby 380,"VillaVilla Kareby, Kungälvs kommun",140.0,0.0,140.0,5,1818,4200000
2020-06-23,Plogvägen 170,"VillaVilla Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,266,5125000
2020-06-18,Settungsvägen 28,"VillaVilla Kungälv, Kungälvs kommun",141.0,24.0,165.0,6,429,6150000
2020-06-18,Toftåsen 6,"VillaVilla Bohuslän, Kungälvs kommun",74.0,0.0,74.0,3,1066,3050000
2020-06-18,Rörtången 111C,"VillaVilla Rörtången, Kungälvs kommun",155.0,100.0,255.0,4,951,9600000
2020-06-17,Mellan-Restad 340,"VillaVilla Bohuslän, Kungälvs kommun",130.0,0.0,130.0,4,1355,3900000
2020-06-17,Skäggstorp 160,"VillaVilla Kode, Kungälvs kommun",28.0,0.0,28.0,2,1257,1350000
2020-06-16,Ulvesund 110,"VillaVilla Ytterby, Kungälvs kommun",153.0,50.0,203.0,5,2830,4200000
2020-06-15,Fridhemsgatan 3,"VillaVilla Centrum, Kungälvs kommun",108.0,74.0,182.0,5,851,5200000
2020-06-15,Ödsmål 360,"VillaVilla Rörtången, Kungälvs kommun",105.0,66.0,171.0,5,794,3840000
2020-06-10,Västra Röd 390,"VillaVilla Kärna, Kungälvs kommun",123.0,25.0,148.0,5,843,3295000
2020-06-10,Gårdskiftegatan 39,"VillaVilla Övre Tega, Kungälvs kommun",171.0,21.0,192.0,6,830,5450000
2020-06-10,Rådalsvägen 16,"VillaVilla Aröd, Kungälvs kommun",61.0,0.0,61.0,2,2090,2100000
2020-06-09,Staby 490,"VillaVilla Kärna, Kungälvs kommun",100.0,70.0,170.0,4,2230,5000000
2020-06-09,Matskärsvägen 36,"VillaVilla Tjuvkil, Kungälvs kommun",56.0,0.0,56.0,3,1077,2595000
2020-06-09,Instö backe 110,"VillaVilla Instön, Kungälvs kommun",49.0,0.0,49.0,2,3027,2400000
2020-06-09,Smidesvägen 6,"VillaVilla Kode, Kungälvs kommun",95.0,60.0,155.0,6,846,3860000
2020-06-08,Prejelvägen 126,"VillaVilla Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,301,5050000
2020-06-07,Bräcke 320,"VillaVilla Kärna, Kungälvs kommun",148.0,56.0,204.0,6,7880,5850000
2020-06-05,Sundviksvägen 46,"VillaVilla Kungälv - Tjuvkil, Kungälvs kommun",117.0,0.0,117.0,5,325,5650000
2020-06-05,Staby 350,"VillaVilla Kungälv - Kärna, Kungälvs kommun",145.0,75.0,220.0,5,911,3300000
2020-06-04,Berghällsvägen 10,"VillaVilla Kode, Kungälvs kommun",52.0,16.0,68.0,3,1224,2495000
2020-06-04,Tunge 310,"VillaVilla Bohuslän, Kungälvs kommun",68.0,0.0,68.0,3,1417,2055000
2020-06-04,Bräcke 108,"VillaVilla Kärna, Kungälvs kommun",190.0,0.0,190.0,5,6662,5700000
2020-06-04,Lingonvägen 23,"VillaVilla Centralt, Kungälvs kommun",175.0,24.0,199.0,6,731,6150000
2020-06-04,Skrindvägen 20,"VillaVilla Ullstorp, Kungälvs kommun",141.0,0.0,141.0,5,488,5450000
2020-06-03,Hammar 570,"VillaVilla Bohuslän, Kungälvs kommun",129.0,0.0,129.0,4,3315,3800000
2020-06-03,Duvesjön 333,"VillaVilla Duvesjön, Kungälvs kommun",125.0,31.0,156.0,4,1073,3650000
2020-06-02,Dannemarksgatan 16,"VillaVilla Övre Tega, Kungälvs kommun",148.0,180.0,328.0,6,1123,5150000
2020-05-28,Byvägen 29,"VillaVilla Rörtången/ödsmålsmosse, Kungälvs kommun",105.0,0.0,105.0,3,766,3200000
2020-05-28,Korseberget 180,"VillaVilla Harestad, Kungälvs kommun",151.0,0.0,151.0,5,1216,4500000
2020-05-26,Lundby 300,"VillaVilla KAREBY, Kungälvs kommun",43.0,0.0,43.0,2,1828,2250000
2020-05-26,Åseby 150,"VillaVilla Solberga-Kode, Kungälvs kommun",126.0,0.0,126.0,3,3712,4500000
2020-05-25,Staby 650,"VillaVilla Kärna, Kungälvs kommun",94.0,88.0,182.0,5,1011,3270000
2020-05-23,Östra Röd 310,"VillaVilla Harestad, Kungälvs kommun",154.0,0.0,154.0,6,999,4995000
2020-05-22,Harkvägen 327,"VillaVilla Ullstorp, Kungälvs kommun",131.0,0.0,131.0,5,0,4010000
2020-05-21,Östra gatan 6,"VillaVilla Kungälv, Kungälvs kommun",135.0,68.0,203.0,7,1176,6750000
2020-05-20,Dalvägen 6,"VillaVilla Kode, Kungälvs kommun",52.0,30.0,82.0,2,1378,2600000
2020-05-20,Årsnäs 300,"VillaVilla Kode, Kungälvs kommun",137.0,5.0,142.0,5,1516,5900000
2020-05-20,Älggatan 17,"VillaVilla Klöverbacken - Olseröd, Kungälvs kommun",85.0,17.0,102.0,3,0,3200000
2020-05-20,Skårsäng 105,"VillaVilla Kärna, Kungälvs kommun",114.0,0.0,114.0,5,456,4300000
2019-06-03,Stora Ryr 240,"VillaVilla Lycke, Kungälvs kommun",120.0,0.0,120.0,4,1071,3200000
2019-06-03,Svartbrödragatan 6,"VillaVilla Komarken, Kungälvs kommun",124.0,70.0,194.0,5,1086,5035000
2019-06-03,Norgårdsvägen 7,"VillaVilla Tjuvkil, Kungälvs kommun",102.0,57.0,159.0,4,808,3200000
2019-06-02,Hammarberg 860,"VillaVilla Hammarberg, Kungälvs kommun",43.0,0.0,43.0,3,1017,760000
2019-05-31,Korpedalsvägen 9,"VillaVilla Aröd, Kungälvs kommun",48.0,0.0,48.0,4,1317,3100000
2019-05-30,Kareby kyrkväg 220,"VillaVilla Bohuslän, Kungälvs kommun",131.0,95.0,226.0,6,1498,4275000
2019-05-30,Lilla Fjellsholmen 58,"VillaVilla Lilla Fjellsholmen, Kungälvs kommun",4.0,0.0,4.0,4,431,6100000
2019-05-29,Krappvägen 581,"VillaVilla Bohuslän, Kungälvs kommun",121.0,0.0,121.0,6,316,5100000
2019-05-28,Matskärsvägen 14B,"VillaVilla Tjuvkil, Kungälvs kommun",145.0,0.0,145.0,6,331,4500000
2019-05-28,Knapegården 126,"VillaVilla Bohuslän, Kungälvs kommun",143.0,40.0,183.0,6,3842,4900000
2019-05-27,Vallby 110,"VillaVilla Solberga-Kode, Kungälvs kommun",127.0,14.0,141.0,5,12135,5050000
2019-05-24,Munkegärdegatan 309,"VillaVilla Munkegärde, Kungälvs kommun",118.0,16.0,134.0,4,440,4135000
2019-05-21,Berghällsvägen 18,"VillaVilla Timmervik, Kungälvs kommun",73.0,0.0,73.0,4,1221,2400000
2019-05-17,Solskiftegatan 33,"VillaVilla Ytterby, Kungälvs kommun",166.0,47.0,213.0,6,773,4600000
2019-05-17,Solberga 660,"VillaVilla Solberga-Kode, Kungälvs kommun",162.0,0.0,162.0,5,1664,5320000
2019-05-16,Aspvägen 3,"VillaVilla Ytterby, Kungälvs kommun",144.0,92.0,236.0,7,1561,5610000
2019-05-16,Lagvägen 45,"VillaVilla Ytterby, Kungälvs kommun",161.0,0.0,161.0,5,647,4700000
2019-05-14,Kareby kyrkväg 260,"VillaVilla Kareby, Kungälvs kommun",170.0,58.0,228.0,5,2934,3300000
2019-05-14,Halltorpsvägen 9,"VillaVilla Kode, Kungälvs kommun",96.0,70.0,166.0,5,1293,3800000
2019-05-13,Akvamarinvägen 6,"VillaVilla Kode, Kungälvs kommun",98.0,95.0,193.0,5,780,3000000
2019-05-13,Norra Arödsvägen 12,"VillaVilla Bohuslän, Kungälvs kommun",100.0,24.0,124.0,3,1883,3100000
2019-05-12,Storskiftegatan 67,"VillaVilla Ytterby, Kungälvs kommun",117.0,49.0,166.0,5,921,5130000
2019-05-10,Tegskiftegatan 70,"VillaVilla Ytterby, Kungälvs kommun",117.0,117.0,234.0,7,1020,5140000
2019-05-10,Oskarsberg 130,"VillaVilla Kareby, Kungälvs kommun",135.0,16.0,151.0,4,2796,3300000
2019-05-09,Jägersberg 340,"VillaVilla Bohuslän, Kungälvs kommun",146.0,30.0,176.0,5,29613,5750000
2019-05-08,Kristinedalsgatan 5,"VillaVilla Bohuslän, Kungälvs kommun",137.0,67.0,204.0,5,701,6700000
2019-05-06,Kyrkeby 290,"VillaVilla Kärna - Harestad, Kungälvs kommun",146.0,0.0,146.0,5,3580,4510000
2019-05-06,Vallvägen 12,"VillaVilla Kareby, Kungälvs kommun",7.0,0.0,7.0,7,2819,8345000
2019-05-04,Ragnhildsgatan 2,"VillaVilla Centralt, Kungälvs kommun",115.0,53.0,168.0,5,775,4100000
2019-05-02,Rådalsvägen 25,"VillaVilla Aröd, Kungälvs kommun",88.0,0.0,88.0,4,1462,2600000
2019-04-30,Prästbol 120,"VillaVilla Kode, Kungälvs kommun",98.0,0.0,98.0,5,1380,3400000
2019-04-30,Hällristningsgatan 12,"VillaVilla Stället, Kungälvs kommun",107.0,0.0,107.0,4,560,4450000
2019-04-29,Ängsgatan 28B,"VillaVilla Centrum, Kungälvs kommun",84.0,0.0,84.0,4,136,2800000
2019-04-27,Ljungvägen  28,"VillaVilla Ödsmålsmosse vid Rörtången, Kungälvs kommun",85.0,0.0,85.0,4,388,3300000
2019-04-26,Kristinedalsgatan 3,"VillaVilla Centrum, Kungälvs kommun",87.0,82.0,169.0,5,1231,5500000
2019-04-24,Broberg 120,"VillaVilla Tjuvkil, Kungälvs kommun",85.0,18.0,103.0,3,2064,3075000
2019-04-19,Hallbjörtorp 490,"VillaVilla Kärna, Kungälvs kommun",150.0,0.0,150.0,5,1497,4100000
2019-04-19,Häljeröd 400,"VillaVilla Romelanda, Kungälvs kommun",89.0,89.0,178.0,4,1181,2935000
2019-04-19,Önneröd 174,"VillaVilla Kärna, Kungälvs kommun",145.0,0.0,145.0,5,4308,4675000
2019-04-18,Grindvakten 2,"VillaVilla Grinden, Kungälvs kommun",121.0,0.0,121.0,4,396,3900000
2019-04-18,Vältvägen 515,"VillaVilla Ullstorp, Kungälvs kommun",121.0,0.0,121.0,5,371,5125000
2019-04-17,Tolleröd 160,"VillaVilla Kode, Kungälvs kommun",104.0,48.0,152.0,5,1582,3400000
2019-04-15,Bokvägen 11,"VillaVilla Fontin, Kungälvs kommun",112.0,17.0,129.0,5,600,5325000
2019-04-15,Hällristningsgatan 22,"VillaVilla Ytterby, Kungälvs kommun",103.0,0.0,103.0,4,264,3950000
2019-04-14,Kuskalundsvägen 5,"VillaVilla Hålta, Kungälvs kommun",75.0,20.0,95.0,3,1776,2800000
2019-04-14,Prästbol 185,"VillaVilla Aröd, Kungälvs kommun",129.0,0.0,129.0,4,2008,5400000
2019-04-12,Munkholmsgatan 5,"VillaVilla Kungälv, Kungälvs kommun",117.0,50.0,167.0,4,759,4550000
2019-04-11,Plommeröd 160,"VillaVilla Romelanda, Kungälvs kommun",59.0,0.0,59.0,3,1418,1580000
2019-04-11,Gunneröd 320,"VillaVilla Kärna Lycke, Kungälvs kommun",145.0,0.0,145.0,5,1144,3550000
2019-04-02,Skrivarevägen 48,"VillaVilla Ytterby, Kungälvs kommun",104.0,0.0,104.0,4,167,2995000
2019-10-25,Hasselvägen 5,"VillaVilla Romelanda, Kungälvs kommun",115.0,166.0,281.0,0,972,4060000
2019-10-25,Häradsvägen 82,"VillaVilla Ytterby, Kungälvs kommun",130.0,0.0,130.0,7,361,4350000
2019-10-25,Fridhemsgatan 23,"VillaVilla Centralt, Kungälvs kommun",134.0,40.0,174.0,6,738,5250000
2019-10-24,Slånbärsvägen 6,"VillaVilla Kungälv - Centralt, Kungälvs kommun",156.0,0.0,156.0,7,1010,5750000
2019-10-23,Hasselvägen 1,"VillaVilla Diseröd, Kungälvs kommun",106.0,106.0,212.0,6,1032,3825000
2019-10-23,Solhultsgatan 18,"VillaVilla Centralt, Kungälvs kommun",152.0,72.0,224.0,6,555,4795000
2019-10-21,Glöskär 950,"VillaVilla Kungälv - Kärna, Kungälvs kommun",190.0,50.0,240.0,7,17790,6000000
